date,adj_close,close,high,low,open,volume,ticker,return_1d,ma_7,ma_30,volatility_7,rsi_14,macd,macd_signal
1/2/20,27.677494049072266,32.23899841308594,32.25,31.73200035095215,31.93199920654297,20329000,AVGO,,,,,,0,0
1/3/20,26.973514556884766,31.41900062561035,32,31.408000946044922,31.750999450683594,22870000,AVGO,-0.025434965,,,,,-0.065412929,-0.013082586
1/6/20,26.933170318603516,31.371999740600586,31.392000198364258,30.96299934387207,31.084999084472656,20789000,AVGO,-0.001495938,,,,,-0.119666287,-0.034399326
1/7/20,26.84044647216797,31.263999938964844,31.658000946044922,31.225000381469727,31.524999618530273,18565000,AVGO,-0.003442554,,,,,-0.169424129,-0.061404287
1/8/20,26.505626678466797,30.874000549316406,31.349000930786133,30.840999603271484,31.29800033569336,31979000,AVGO,-0.012474392,,,,,-0.237588496,-0.096641128
1/9/20,26.29271697998047,30.625999450683594,31.298999786376953,30.30500030517578,31.23200035095215,42397000,AVGO,-0.008032684,,,,,-0.30806963,-0.138926829
1/10/20,25.688329696655273,29.922000885009766,30.55500030517578,29.87999916,30.545000076293945,40705000,AVGO,-0.022986958,31.102285657610214,,,,-0.415938556,-0.194329174
1/13/20,25.85659408569336,30.118000030517578,30.37999916,29.966999053955078,30.00200080871582,22054000,AVGO,0.006550336,30.799285888671875,,0.011583729235191752,,-0.480075947,-0.251478529
1/14/20,26.457551956176758,30.81800079345703,30.915000915527344,30.159000396728516,30.200000762939453,28911000,AVGO,0.02324194,30.71342876979283,,0.014697400121471086,,-0.469014572,-0.294985738
1/15/20,26.02486228942871,30.31399917602539,30.788000106811523,30.06999969482422,30.731000900268555,22733000,AVGO,-0.016354131,30.562285831996373,,0.015549017388107971,,-0.495208615,-0.335030313
1/16/20,26.36054039001465,30.704999923706055,30.785999298095703,30.42099952697754,30.5,21508000,AVGO,0.012898355819376484,30.482428686959402,,0.016947960356726143,,-0.478896667,-0.363803584
1/17/20,26.50992202758789,30.878999710083008,30.893999099731445,30.406999588012695,30.865999221801758,26896000,AVGO,0.005666823,30.483142852783203,,0.016541960653551784,,-0.446778814,-0.38039863
1/21/20,26.448110580444336,30.80699920654297,30.951000213623047,30.632999420166016,30.780000686645508,21967000,AVGO,-0.002331698,30.508999960763113,,0.016209494469550396,,-0.422267388,-0.388772382
1/22/20,26.86878014,31.297000885009766,31.79199981689453,31.049999237060547,31.079999923706055,29264000,AVGO,0.015905530921126676,30.705428532191686,,0.012978839149648296,,-0.359162662,-0.382850438
1/23/20,27.442264556884766,31.96500015258789,31.979999542236328,31.082000732421875,31.51799964904785,30266000,AVGO,0.021343874770380244,30.969285692487443,,0.014138891075108549,47.51453003519874,-0.252340925,-0.356748535
1/24/20,27.81571388244629,32.400001525878906,33.15800094604492,32.07699966430664,33.04999923706055,55782000,AVGO,0.013608677341295117,31.19528579711914,,0.012892908783894326,59.5669984,-0.131072036,-0.311613235
1/27/20,26.5305233,30.902999877929688,31.988000869750977,30.86400032043457,31.641000747680664,38843000,AVGO,-0.046203752,31.27942875453404,,0.022985932,46.434548589209875,-0.153986035,-0.280087795
1/28/20,27.32722282409668,31.83099937438965,31.92300033569336,31.277000427246094,31.35300064086914,23166000,AVGO,0.030029430803665047,31.44028581891741,,0.025037823,53.832628402998225,-0.096155322,-0.243301301
1/29/20,27.25854492,31.750999450683594,32.542999267578125,31.714000701904297,32.082000732421875,23668000,AVGO,-0.002513271,31.56485721043178,,0.025215261371024512,56.18737269998751,-0.056132332,-0.205867507
1/30/20,27.060226440429688,31.520000457763672,31.552000045776367,30.858999252319336,31.43199920654297,21128000,AVGO,-0.00727533,31.66671453203474,,0.025498382,56.32249337554138,-0.042562873,-0.17320658
1/31/20,26.198284149169922,30.516000747680664,31.45800018310547,30.36199951171875,31.416000366210938,22123000,AVGO,-0.031852782,31.555143083844865,,0.027917982282588974,54.029847269866366,-0.11153763,-0.16087279
2/3/20,26.20429039001465,30.523000717163086,30.65999984741211,30.36400032043457,30.562999725341797,21288000,AVGO,0.000229387,31.349143164498464,,0.025882293,52.819944142165234,-0.163748194,-0.161447871
2/4/20,26.75116539001465,31.15999984741211,31.457000732421875,30.96500015258789,31.179000854492188,22559000,AVGO,0.020869479254405077,31.172000067574636,,0.026936339955834575,52.40235227,-0.151973086,-0.159552914
2/5/20,27.24738311767578,31.738000869750977,31.981000900268555,31.586000442504883,31.75,24825000,AVGO,0.018549455236498424,31.291285923549108,,0.020988061,59.89989606651955,-0.094907343,-0.1466238
2/6/20,27.445697784423828,31.96899986,31.988000869750977,31.42300033569336,31.884000778198242,22683000,AVGO,0.007278309,31.311000279017858,,0.017806833900251243,58.98748343411647,-0.03068888,-0.123436816
2/7/20,27.06279945373535,31.523000717163086,31.851999282836914,31.48699951171875,31.832000732421875,15883000,AVGO,-0.013950988,31.27842903137207,,0.018660995607311586,54.40854964224161,-0.015603818,-0.101870216
2/10/20,26.97437096,31.420000076293945,31.459999084472656,31.030000686645508,31.23699951171875,19218000,AVGO,-0.003267476,31.264143262590682,,0.018492759921923157,54.17860113744011,-0.011823791,-0.083860931
2/11/20,27.486045837402344,32.01599884033203,32.07899856567383,31.60099983215332,31.665000915527344,15527000,AVGO,0.01896877,31.47842870439802,,0.013287039766032113,54.83132738272533,0.038816573,-0.05932543
2/12/20,27.875812530517578,32.470001220703125,32.50899887084961,32.16299819946289,32.20399856567383,15310000,AVGO,0.014180484658163017,31.75657163347517,,0.013155947434553613,53.49384934930576,0.11426643254377211,-0.024607058
2/13/20,27.813135147094727,32.39699935913086,32.54600143432617,32.095001220703125,32.14799880981445,13857000,AVGO,-0.002248286,31.933285849434988,31.291866747538247,0.012551951836503695,49.97813426064072,0.16625387818202242,0.013565129515625447
2/14/20,27.280860900878906,31.777000427246094,32.56999969482422,31.709999084472656,32.48400115966797,19137000,AVGO,-0.019137542,31.938857214791433,31.27646681467692,0.014083122599171684,57.29793504310965,0.15563154754104147,0.041978413
2/18/20,26.678194046020508,31.075000762939453,31.500999450683594,30.80500030517578,31.5,26693000,AVGO,-0.022091439,31.81114305768694,31.26500015258789,0.015901455103197765,43.43978891,0.089535657,0.051489862
2/19/20,27.102291107177734,31.569000244140625,31.683000564575195,31.170000076293945,31.299999237060547,20525000,AVGO,0.015897006,31.81771441868373,31.271566836039224,0.016747471746276752,48.52656051478659,0.076138143,0.056419518
2/20/20,26.54855728149414,30.923999786376953,31.569000244140625,30.61199951171875,31.395999908447266,25521000,AVGO,-0.02043145,31.746857234409877,31.26023349761963,0.018524017,45.47799197582212,0.013320817008313668,0.047799778
2/21/20,26.14162254333496,30.450000762939453,30.94499969482422,30.229000091552734,30.850000381469727,24522000,AVGO,-0.015327869,31.523143223353795,31.246100171407065,0.016433145896577073,49.45544562246139,-0.073858729,0.023468076510564515
2/24/20,25.034141540527344,29.15999984741211,29.87999916,29.006000518798828,29.420000076293945,36849000,AVGO,-0.042364561,31.05028588431222,31.19723351796468,0.018087728,40.71904675692306,-0.244226153,-0.030070769
2/25/20,24.268352508544922,28.26799964904785,29.572999954223633,28.10700035095215,29.410999298095703,31892000,AVGO,-0.030589856,30.46042878287179,31.142100143432618,0.017902429125222358,30.96867836932016,-0.446078411,-0.113272298
2/26/20,24.543073654174805,28.58799934387207,28.81999969482422,28.399999618530273,28.434999465942383,23074000,AVGO,0.011320210089043048,30.004857199532644,31.091100120544432,0.021287136512633805,28.542224384230437,-0.573614212,-0.205340681
2/27/20,23.518875122070312,27.395000457763672,28.53100014,27.354000091552734,28.030000686645508,34837000,AVGO,-0.041730758,29.479142870221818,30.977000109354655,0.023579372670330327,22.45242483927568,-0.762166511,-0.316705847
2/28/20,23.404691696166992,27.261999130249023,27.413000106811523,26.27400016784668,26.33300018310547,44586000,AVGO,-0.004854949,28.86385699680873,30.875266774495444,0.019641051974661237,23.332079116866083,-0.911816805,-0.435728038
3/2/20,24.464950561523438,28.496999740600586,28.540000915527344,27.114999771118164,27.676000595092773,31976000,AVGO,0.045301176,28.517142704554967,30.80166676839193,0.031717928,33.97653968020289,-0.920154545,-0.53261334
3/3/20,23.544633865356445,27.424999237060547,28.847999572753906,27.156999588012695,28.46500015258789,29930000,AVGO,-0.037618013,28.084999629429408,30.686533419291177,0.033284211,26.081078878780758,-1.001716581,-0.626433988
