date,adj_close,close,high,low,open,volume,ticker,return_1d,ma_7,ma_30,volatility_7,rsi_14,macd,macd_signal
2020-01-02,108.48789978027344,129.57000732421875,129.61000061035156,127.7699966430664,129.1300048828125,4614000,TXN,,,,,,0.0,0.0
2020-01-03,107.04774475097656,127.8499984741211,129.25,127.2300033569336,127.45999908447266,4057200,TXN,-0.013274745333568871,,,,,-0.13720868319865076,-0.027441736639730152
2020-01-06,106.30255889892578,126.95999908447266,127.33000183105469,125.9000015258789,127.05999755859375,4345400,TXN,-0.006961278062342591,,,,,-0.3141418343581961,-0.08478175618342335
2020-01-07,108.35393524169922,129.41000366210938,130.89999389648438,128.4199981689453,129.14999389648438,7184100,TXN,0.01929745270403327,,,,,-0.25374274905223615,-0.1185739547571859
2020-01-08,108.64695739746094,129.75999450683594,130.57000732421875,129.05999755859375,129.33999633789062,3546900,TXN,0.00270451151242046,,,,,-0.1756103755260483,-0.1299812389109584
2020-01-09,109.96150207519531,131.3300018310547,131.74000549316406,130.24000549316406,130.6999969482422,3526600,TXN,0.012099317129179221,,,,,0.01284845438829052,-0.10141530025110862
2020-01-10,108.847900390625,130.0,131.80999755859375,129.82000732421875,131.80999755859375,3234000,TXN,-0.01012717438902977,129.26857212611608,,,,0.05425795051181126,-0.07028065009852465
2020-01-13,108.80604553222656,129.9499969482422,130.74000549316406,129.77000427246094,130.57000732421875,4313200,TXN,-0.00038463885967543465,129.32285635811942,,0.011915528309845618,,0.08209411627450436,-0.03980569682391885
2020-01-14,109.40892028808594,130.6699981689453,131.86000061035156,129.8300018310547,129.9499969482422,4626200,TXN,0.005540602059343591,129.72571345738,,0.010309840799352767,,0.1604035273836928,0.0002361480176034797
2020-01-15,108.1529541015625,129.1699981689453,130.42999267578125,128.86000061035156,130.42999267578125,3392300,TXN,-0.011479299158331902,130.0414276123047,,0.011156258516181551,,0.1002709745218624,0.020243113318455266
2020-01-16,108.98189544677734,130.16000366210938,130.22999572753906,129.35000610351562,130.0,5475900,TXN,0.007664360975442541,130.14857046944755,,0.008873718368184664,,0.13099068356316934,0.042392627367398086
2020-01-17,110.27130889892578,131.6999969482422,132.0399932861328,130.44000244140625,130.75999450683594,5487100,TXN,0.011831539972375626,130.42571367536272,,0.009811009174868055,,0.27641452761966434,0.08919700741785133
2020-01-21,109.56800079345703,130.86000061035156,132.19000244140625,130.5800018310547,131.08999633789062,8631500,TXN,-0.006378104459795364,130.3585706438337,,0.00915606775693346,,0.3201923097966528,0.13539606789361164
2020-01-22,111.64446258544922,133.33999633789062,135.6999969482422,131.82000732421875,132.02000427246094,8899700,TXN,0.018951518538682377,130.83571297781808,,0.010539567765300522,,0.5486766437868766,0.21805218307226465
2020-01-23,112.4063949584961,134.25,134.41000366210938,129.64999389648438,131.4199981689453,8598700,TXN,0.0068246864189449585,131.4499991280692,,0.010428060429821107,63.49477954408458,0.794028745813165,0.33324749562044476
2020-01-24,109.28330993652344,130.52000427246094,135.44000244140625,129.75,134.8000030517578,5606800,TXN,-0.0277839532777584,131.42857142857142,,0.016066773552293013,56.8992403330438,0.6796578988128488,0.40252957625892555
2020-01-27,105.75831604003906,126.30999755859375,129.25,126.23999786376953,128.64999389648438,5890900,TXN,-0.03225564339607889,131.01999991280692,,0.01997349232693119,48.56638429724948,0.24646472927261698,0.3713166068616639
2020-01-28,107.20681762695312,128.0399932861328,128.30999755859375,126.76000213623047,127.1500015258789,4397500,TXN,0.013696427527334354,130.7171412876674,,0.02063063022966885,46.87924700124781,0.04226501368984259,0.30550628822729964
2020-01-29,105.07173156738281,125.48999786376953,128.50999450683594,125.44000244140625,127.55000305175781,4535000,TXN,-0.019915616651625112,129.82999856131417,,0.020531730388881054,41.15942779860548,-0.3216206092907896,0.18008090872368177
2020-01-30,104.92837524414062,124.41999816894531,124.66999816894531,122.22000122070312,123.22000122070312,5521300,TXN,-0.008526573536050241,128.90999821254186,,0.02054227018825163,35.39110899488104,-0.6884070917340352,0.006383308632138374
2020-01-31,101.74896240234375,120.6500015258789,123.63999938964844,119.95999908447266,123.36000061035156,5782500,TXN,-0.030300568224950974,127.09714181082589,,0.01850530211638513,32.08125235585804,-1.268670796323292,-0.24862751235894773
2020-02-03,104.06816101074219,123.4000015258789,123.68000030517578,121.05999755859375,121.05999755859375,5396400,TXN,0.02279320319287459,125.5471420288086,,0.022134112901806835,38.62452468636389,-1.4894623506730085,-0.49679448002175985
2020-02-04,106.65721130371094,126.47000122070312,127.31999969482422,125.36000061035156,126.0,4434700,TXN,0.02487844130358785,124.96857016427177,,0.02459173960230728,43.256263505799225,-1.4005729962239997,-0.6775501832622078
2020-02-05,111.69196319580078,132.44000244140625,132.91000366210938,128.66000366210938,128.66000366210938,7281800,TXN,0.0472048799168181,125.8442851475307,,0.027649886306333027,54.59141479584666,-0.8387299801611476,-0.7097861426419958
2020-02-06,111.75942993164062,132.52000427246094,133.0,131.47999572753906,133.0,3686600,TXN,0.0006040609300810296,126.48428671700614,,0.027573482142417987,53.400579042767724,-0.38259949410002037,-0.6443488129336008
2020-02-07,108.537841796875,128.6999969482422,131.25,128.50999450683594,131.25,4331700,TXN,-0.028825891948847326,126.94285801478794,,0.02909257295630294,45.94375291156957,-0.32560212496869667,-0.5805994753406201
2020-02-10,109.33900451660156,129.64999389648438,129.6999969482422,127.30000305175781,127.55000305175781,2882500,TXN,0.007381483844356662,127.69000026157924,,0.028569849124389993,48.36882335759216,-0.20145226866739563,-0.5047700340059752
2020-02-11,110.22454833984375,130.6999969482422,131.97999572753906,130.1300048828125,130.47000122070312,2986800,TXN,0.00809875126254278,129.12571389334542,,0.023644609822822033,46.298374763694184,-0.018127183178052064,-0.4074414638403906
2020-02-12,111.67506408691406,132.4199981689453,132.94000244140625,131.63999938964844,131.64999389648438,2839100,TXN,0.013159917833695634,130.4142848423549,,0.023169186020127148,47.49108613956415,0.26291823397852454,-0.27336952427660755
2020-02-13,112.00399017333984,132.80999755859375,133.38999938964844,131.16000366210938,131.8800048828125,4268700,TXN,0.002945169876462872,131.31999860491072,129.31733271280925,0.022346597654539883,53.45607145883767,0.5112253556090138,-0.11645054829948327
2020-02-14,111.49800109863281,132.2100067138672,133.6199951171875,131.27000427246094,133.47999572753906,2605200,TXN,-0.004517663246412229,131.28714207240515,129.40533269246419,0.01386512083451244,59.99324415829035,0.6520795247645879,0.03725546631333096
2020-02-18,110.67996215820312,131.24000549316406,131.77999877929688,130.58999633789062,131.10000610351562,3094400,TXN,-0.007336821507031854,131.10428510393416,129.5183329264323,0.014114334751309039,55.56330462140846,0.6776252348473406,0.1653294200201329
2020-02-19,112.27384948730469,133.1300048828125,134.3000030517578,132.2100067138672,132.89999389648438,3931600,TXN,0.014401091973033298,131.73714338030135,129.72399978637696,0.008338028045043503,63.59431927741756,0.8406866372505135,0.30040086346620903
2020-02-20,110.8739013671875,131.47000122070312,133.25999450683594,130.33999633789062,132.61000061035156,2487800,TXN,-0.012469042298695832,131.9971444266183,129.79266637166342,0.010451610750919495,62.28651525240556,0.8264388781987009,0.4056084664127074
2020-02-21,108.38607788085938,128.52000427246094,130.8300018310547,127.95999908447266,130.75999450683594,4121000,TXN,-0.022438555722608777,131.6857169015067,129.7513333638509,0.013445583638809551,64.11912804268957,0.5705306052561809,0.4385928941814021
2020-02-24,102.41522979736328,121.44000244140625,125.26000213623047,121.25,124.01000213623047,7483800,TXN,-0.055088714563416685,130.11714608328683,129.4216667175293,0.02222570119173036,46.956523593425366,-0.2012555735180399,0.3106232006415137
2020-02-25,99.83460235595703,118.37999725341797,123.02999877929688,118.0199966430664,122.9000015258789,6347200,TXN,-0.025197670672517547,128.05571746826172,129.03433329264323,0.021592856285352714,37.43398347889379,-1.0477408217587936,0.038950396161452266
2020-02-26,100.18036651611328,118.79000091552734,120.63999938964844,117.62999725341797,119.29000091552734,5778000,TXN,0.0034634538910460755,126.1385737827846,128.66233342488607,0.022497655848815582,24.37101931585306,-1.6662946036394715,-0.3020986037987325
2020-02-27,95.40704345703125,113.12999725341797,118.48999786376953,113.06999969482422,116.3499984741211,8687300,TXN,-0.04764713880366289,123.55142974853516,128.07766672770182,0.025218017980304555,19.900654479063704,-2.5834376638722176,-0.7583664158134296
2020-02-28,96.25885009765625,114.13999938964844,116.12000274658203,108.61000061035156,109.44999694824219,11431100,TXN,0.008927801297192728,120.83857182094029,127.57666676839193,0.024003510954285052,25.23810710109568,-3.191986185507716,-1.2450903697522868
2020-03-02,100.33216857910156,118.97000122070312,119.06999969482422,113.31999969482422,115.16000366210938,7207500,TXN,0.04231646974664982,119.05285753522601,127.20366668701172,0.0342014405262085,33.95434469534932,-3.2470940129669685,-1.6454910983952233
2020-03-03,95.98052215576172,113.80999755859375,120.12000274658203,112.20999908447266,118.37999725341797,9217300,TXN,-0.0433723090624919,116.95142800467355,126.60733337402344,0.03596600486857701,27.413756656077894,-3.664889964643578,-2.0493708716448946
2020-03-04,100.39962768554688,119.05000305175781,119.08999633789062,114.33999633789062,115.7699966430664,5556500,TXN,0.04604169761506505,116.60999952043805,126.21366678873697,0.038197674012592636,33.65926554197024,-3.5324517112073863,-2.345987039557393
2020-03-05,96.74796295166016,114.72000122070312,117.20999908447266,113.70999908447266,115.16999816894531,6162300,TXN,-0.0363712870227495,116.08714294433594,125.59300028483072,0.03952869424363604,29.832789608106168,-3.7338469383576722,-2.623559019317449
2020-03-06,95.43235778808594,113.16000366210938,113.87000274658203,110.13999938964844,111.08999633789062,6386200,TXN,-0.013598304933701733,115.28285762241909,124.89000040690104,0.03953177500291088,29.207606007049478,-3.973528509165419,-2.8935529172870433
2020-03-09,88.5844497680664,105.04000091552734,110.08000183105469,104.41999816894531,105.11000061035156,8454600,TXN,-0.07175682647402515,114.12714385986328,124.04066696166993,0.044480842906854695,25.264359957398725,-4.7637803463157695,-3.2675984030927885
2020-03-10,94.5552978515625,112.12000274658203,112.13999938964844,104.75,108.83000183105469,9206200,TXN,0.0674029109800598,113.8385729108538,123.56766713460287,0.05319649383735415,31.934659880729598,-4.763848957602235,-3.5668485139946777
2020-03-11,89.81571960449219,106.5,111.44000244140625,105.79000091552734,109.54000091552734,9636500,TXN,-0.05012488948367744,112.05714416503906,122.84966735839843,0.05201542441996663,29.89857615006524,-5.157933143293576,-3.8850654398544577
